character_name,character_speech
nora ,nora vi har nu vaeret gifte i otte ar  falder det dig ikke ind  at det er foerste gang vi to  du og jeg  mand og kone  taler alvorligt sammen 
not-nora,helmer ja  alvorligt  - hvad vil det sige 
nora ,nora i otte samfulde ar  - ja laengere  - lige fra vort foerste bekendtskab  har vi aldrig vekslet et alvorligt ord om alvorlige ting 
not-nora,helmer skulde jeg da idelig og altid indvie dig i bekymringer  som du dog ikke kunde hjaelpe mig at baere nora jeg taler ikke om bekymringer  jeg siger  vi har aldrig siddet i alvor sammen  for at soege at komme tilbunds i noget 
not-nora,helmer men  kaereste nora  vilde da det have vaeret for dig 
nora ,nora der er vi ved sagen  du har aldrig forstaet mig  - der er oevet megen uret imod mig  tor  vald  foerst af pappa og siden af dig 
not-nora,helmer hvad  af os to  - af os to  der har elsket dig hoejere  end alle andre mennesker 
nora ,nora  i har aldrig elsket mig  i har bare syntes  det var fornoejeligt at vaere forelsket i mig 
not-nora,helmer men  nora  hvad er dette for ord 
nora ,nora ja  det er nu sa  torvald  da jeg var hjemme hos pappa  sa fortalte han mig alle sine meninger  og sa havde jeg de samme meninger  og hvis jeg havde andre  sa skjulte jeg det  for det vilde han ikke have likt  han kaldte mig sit dukkebarn  og han legte med mig  som jeg legte med mine dukker  sa kom jeg i huset til dig -
not-nora,helmer hvad er det for udtryk du bruger om vort aegteskab 
nora ,nora  jeg mener  sa gik jeg fra pappas haender over i dine  du indretted alting efter din smag  og sa fik jeg den samme smag som du  eller jeg lod bare sa  jeg ved ikke rigtig -  jeg tror det var begge dele  snart det ene og snart det andet  nar jeg nu ser pa det  sa synes jeg  jeg har levet her som et fattigt menneske  - bare fra handen og i munden  jeg har levet af at goere kunster for dig  torvald  men du vilde jo hae det sa  du og pappa har gjort stor synd imod mig  i er skyld i  at der ikke er blevet noget af mig 
not-nora,helmer nora  hvor du er urimelig og utaknemmelig  har du ikke vaeret lykkelig her nora nej  det har jeg aldrig vaeret  jeg trode det  men jeg har aldrig vaeret det 
not-nora,helmer ikke - ikke lykkelig 
nora ,nora nej  bare lystig  og du har altid vaeret sa snil imod mig  men vort hjem har ikke vaeret andet end en legestue  her har jeg vaeret din dukkehustru  ligesom jeg hjemme var pappas dukkebarn  og boernene  de har igen vaeret mine dukker  jeg syntes  det var fornoejeligt  nar du tog og legte med mig  ligesom de syntes det var fornoejeligt  nar jeg tog og legte med dem  det har vaeret vort aegteskab  torvald 
not-nora,helmer der er noget sandt i  hvad du siger  - sa overdrevent og overspaendt det end er  men herefter skal det blie anderledes  legens tid skal vaere forbi  nu kommer opdragelsens 
nora ,nora hvis opdragelse  min eller boernenes 
not-nora,helmer bade din og boernenes  min elskede nora 
nora ,nora ak  torvald  du er ikke mand for at op  drage mig til en ret hustru for dig 
not-nora,helmer og det siger du 
nora ,nora og jeg  - hvorledes er jeg forberedt til at opdrage boernene 
not-nora,helmer nora 
nora ,nora sagde du det ikke selv for en stund siden  - den opgave turde du ikke betro mig 
not-nora,helmer i opbrusningens oejeblik  hvor vil du agte pa det 
nora ,nora jo  det var meget rigtig sagt af dig  jeg magter ikke den opgave  der er en anden op  gave  som ma loeses foerst  jeg ma se at opdrage mig selv  det er du ikke mand for at hjaelpe mig med  det ma jeg vaere alene om  og der  for rejser jeg nu fra dig 
not-nora,helmer  hvad var det  du sagde 
nora ,nora jeg ma sta ganske alene  hvis jeg skal fa rede pa mig selv og pa alting udenfor  derfor kan jeg ikke blie hos dig laenger 
not-nora,helmer nora  nora 
nora ,nora jeg vil ga herfra nu straks  kristine taer nok imod mig for inat -
not-nora,helmer du er afsindig  du far ikke lov  jeg for  byder dig det 
nora ,nora det kan ikke nytte at forbyde mig noget herefter  jeg taer med mig  hvad der tilhoerer mig selv  af dig vil jeg ingenting have  hverken nu eller senere 
not-nora,helmer hvilket vanvid er dog dette 
nora ,nora imorgen rejser jeg hjem  - jeg mener  til mit gamle hjemsted  der vil det vaere lettest for mig at komme ind i et eller andet 
not-nora,helmer a du forblindede  uerfarne skabning 
nora ,nora jeg ma se at fa erfaring  torvald 
not-nora,helmer forlade dit hjem  din mand og dine boern  og du taenker ikke pa  hvad folk vil sige 
nora ,nora det kan jeg ikke tae noget hensyn til  jeg ved bare  det blir noedvendigt for mig 
not-nora,helmer a  det er oproerende  saledes kan du svigte dine helligste pligter nora hvad regner du da for mine helligste pligter 
not-nora,helmer og det skal jeg behoeve at sige dig  er det ikke pligterne imod din mand og dine boern 
nora ,nora jeg har andre ligesa hellige pligter 
not-nora,helmer det har du ikke  hvilke pligter skulde det vaere 
nora ,nora pligterne imod mig selv 
not-nora,helmer du er foerst og fremst hustru og moder 
nora ,nora det tror jeg ikke laengere pa  jeg tror  at jeg er foerst og fremst et menneske  jeg  ligesavel som du  - eller ialfald  at jeg skal forsoege pa at blie det  jeg ved nok  at de fleste gir dig ret  torvald  og at der star noget sligt i boegerne  men jeg kan ikke laengere lade mig noeje med  hvad de fleste siger og hvad der star i boegerne  jeg ma selv taenke over de ting og se at fa rede pa dem 
not-nora,helmer du skulde ikke have rede pa din stilling i dit eget hjem  har du ikke i sadanne spoergs  mal en usvigelig vejleder  har du ikke religionen 
nora ,nora ak  torvald  jeg ved jo slet ikke rigtigt  hvad religionen er 
not-nora,helmer hvad er det  du siger 
nora ,nora jeg ved jo ikke andet  end hvad praesten hansen sagde  da jeg gik til konfirmation  han fortalte  at religionen var det og det  nar jeg kommer bort fra alt dette her og blir ensom  sa vil jeg undersoege den sag ogsa  jeg vil se  om det var rigtigt  hvad praesten hansen sagde  eller ialfald  om det er rigtigt for mig 
not-nora,helmer a  sligt er dog uhoert af en sa ung kvinde  men kan ikke religionen retlede dig  sa lad mig dog ryste op i din samvittighed  for moralsk foelelse har du dog  eller  svar mig  - har du kanske ingen 
nora ,nora ja  torvald  det er ikke godt at svare pa det  jeg ved det jo slet ikke   jeg er ganske i vilderede med de ting  jeg ved bare  at jeg har en ganske anden mening om sligt noget  end du  jeg hoerer jo ogsa nu  at lovene er ander  ledes  end jeg taenkte  men at de love skulde vaere rigtige  det kan jeg umulig fa i mit hode  en kvinde skal altsa ikke hae ret til at skane sin gamle doeende fader  eller til at redde sin mands liv  sligt tror jeg ikke pa 
not-nora,helmer du taler som et barn  du forstar ikke det samfund  du lever i 
nora ,nora nej  det goer jeg ikke  men nu vil jeg saette mig ind i det  jeg ma se at komme efter  hvem der har ret  samfundet eller jeg helmer du er syg  nora  du har feber  jeg tror naesten  du er fra sans og samling 
nora ,nora jeg har aldrig foelt mig sa klar og sikker som inat 
not-nora,helmer og klar og sikker forlader du din mand og dine boern 
nora ,nora ja  det goer jeg 
not-nora,helmer sa er kun en forklaring mulig 
nora ,nora hvilken 
not-nora,helmer du elsker mig ikke mere 
nora ,nora nej  det er just tingen 
not-nora,helmer nora  - og det siger du 
nora ,nora a det goer mig sa ondt  torvald  for du har altid vaeret sa snil imod mig  men jeg kan ikke goere ved det  jeg elsker dig ikke mere 
not-nora,helmer  er dette ogsa en klar og sikker overbe  visning 
nora ,nora ja  fuldkommen klar og sikker  det er der  for  jeg ikke vil vaere her laenger 
not-nora,helmer og vil du ogsa kunne goere mig rede for  hvorved jeg har forspildt din kaerlighed 
nora ,nora ja  det kan jeg godt  det var iaften  da det vidunderlige ikke kom  for da sa jeg  at du ikke var den mand  jeg havde taenkt mig 
not-nora,helmer forklar dig noejere  jeg begriber dig ikke 
nora ,nora jeg har ventet sa talmodigt nu i otte ar  for  herregud  jeg indsa jo nok  at det vidunder  lige kommer ikke sadan til hverdags  sa broed dette knusende ind over mig  og da var jeg sa usvigelig viss pa  nu kommer det vidunderlige  da krogstads brev la derude  - aldrig faldt det mig med en tanke ind  at du kunde ville boeje dig under dette menneskes vilkar  jeg var sa usvigelig viss pa  at du vilde sige til ham  goer sagen bekendt for hele verden  og nar det var sket -helmer ja hvad sa  nar jeg havde prisgivet min egen hustru til skam og skaendsel - 
nora ,nora nar det var sket  da taenkte jeg sa usvigelig sikkert  at du vilde traede frem og tage alt pa dig og sige  jeg er den skyldige 
not-nora,helmer nora - 
nora ,nora du mener  at jeg aldrig vilde taget imod et sligt offer af dig  nej  det forstar sig  men hvad vilde mine forsikringer gaelde ligeover for dine  - det var det vidunderlige  som jeg gik og habed pa i raedsel  og for at hindre det  var det  at jeg vilde ende mit liv 
not-nora,helmer jeg skulde gladelig arbejde naetter og dage for dig  nora  - baere sorg og savn for din skyld  men der er ingen  som ofrer sin aere for den man elsker 
nora ,nora det har hundrede tusend kvinder gjort 
not-nora,helmer a   du bade taenker og du taler som et ufor  standigt barn 
nora ,nora lad ga  men du hverken taenker eller taler som den mand  jeg skal kunne slutte mig til  da din forskraekkelse var over  - ikke for hvad der trued mig  men for  hvad du selv var udsat for  og da hele faren var forbi  - da var det for dig  som om slet ingen ting var sket  jeg var akkurat som foer din lille sanglaerke  din dukke  som du herefter skulde baere dobbelt var  ligt pa haenderne  siden den var sa skoer og skroebelig   torvald  - i den stund gik det op for mig  at jeg i otte ar havde levet her sammen med en fremmed mand og at jeg havde faet tre boern -  a jeg taler ikke at taenke pa det  jeg kunde rive mig selv i stumper og stykker 
not-nora,helmer  jeg ser det  jeg ser det  der er visselig kommet en afgrund imellem os  - a  men  nora  skulde den ikke kunne udfyldes 
nora ,nora saledes  som jeg nu er  er jeg ingen hustru for dig helmer jeg har kraft til at blive en anden 
nora ,nora maske  - hvis dukken tages fra dig 
not-nora,helmer at skilles - skilles fra dig  nej  nej  nora  jeg kan ikke fatte den tanke 
nora ,nora  des vissere ma det ske 
not-nora,helmer nora  nora  ikke nu  vent til imorgen 
nora ,nora  jeg kan ikke blie liggende natten over i en fremmed mands vaerelser 
not-nora,helmer men kan vi da ikke bo her som broder og soester - 
nora ,nora  du ved meget godt  det vilde ikke vare laenge -   farvel  torvald  jegvil ikke se de sma  jeg ved   de er i bedre haender end mine  saledes  som jeg nu er  kan jeg ingenting vaere for dem 
not-nora,helmer men engang  nora  - engang - 
nora ,nora hvor kan jeg vide det  jeg ved jo slet ikke   hvad der blir ud af mig 
not-nora,helmer men du er min hustru  bade som du er og som du blir 
nora ,nora hoer  torvald  - nar en hustru forlader sin mands hus  saledes  som jeg nu goer  sa har jeg hoert  at han efter loven er loest fra alle forplig  telser imod hende  jeg loeser dig ialfald fra en  hver forpligtelse  du skal ikke foele dig bundet ved noget  lige sa lidt  som jeg vil vaere det  der ma vaere fuld frihed pa begge sider  se  her har du din ring tilbage  giv mig min 
not-nora,helmer ogsa dette 
nora ,nora dette ogsa 
not-nora,helmer her er den 
nora ,nora sa  ja  nu er det altsa forbi  her laegger jeg noeglerne  om alle sager i huset ved pigerne besked - bedre  end jeg  imorgen  nar jeg er rejst  kommer kristine herhen for at pakke sam  men de ting  som er min ejendom hjemmefra  det vil jeg hae sendt efter mig 
not-nora,helmer forbi  forbi  nora  vil du aldrig mere taenke pa mig 
nora ,nora jeg kommer visst ofte til at taenke pa dig og pa boernene og pa huset her 
not-nora,helmer ma jeg skrive dig til  nora 
nora ,nora nej  - aldrig  det far du ikke lov til 
not-nora,helmer a  men sende dig ma jeg dog -
nora ,nora intet  intet 
not-nora,helmer - hjaelpe dig  hvis du skulde behoeve det 
nora ,nora nej  siger jeg  jeg modtager ingenting af fremmede 
not-nora,helmer nora  - kan jeg aldrig blive mere end en fremmed for dig 
nora ,nora  ak  torvald  da matte det vidunderligste ske  -
not-nora,helmer naevn mig dette vidunderligste 
nora ,nora da matte bade du og jeg forvandle os sa  ledes at -  a  torvald  jeg tror ikke laenger pa noget vidunderligt 
not-nora,helmer men jeg vil tro pa det  naevn det  for  vandle os saledes at - 
nora ,nora at samliv mellem os to kunde blie et aegte  skab  farvel 
not-nora,helmer  nora  nora   tomt  hun er her ikke mere   det vidunderligste -  
